model,image_id,ref_id,category_id,query,clean_eligible,raw_clean_candidate_count,tracked_clean_candidate_count,clean_correct,clean_best_iou,diagnostic_budget,diagnostic_probe_count,diagnostic_coverage,diagnostic_coverage_lower,diagnostic_coverage_upper,diagnostic_conditional_ranking,diagnostic_conditional_ranking_lower,diagnostic_conditional_ranking_upper,diagnostic_operational,diagnostic_operational_lower,diagnostic_operational_upper,diagnostic_coverage_risk,diagnostic_ranking_risk,diagnostic_risk_decomposition_error,reference_probe_count,reference_coverage,reference_coverage_lower,reference_coverage_upper,reference_conditional_ranking,reference_conditional_ranking_lower,reference_conditional_ranking_upper,reference_operational,reference_operational_lower,reference_operational_upper,reference_coverage_risk,reference_ranking_risk,reference_risk_decomposition_error,full_manifest_operational
yoloworld,390414,20026,366,"The chestnut horse, which has a white blaze on its forehead and is outfitted in a halter, is positioned next to an individual donning a black shirt that features a green logo on the right side of the chest area.",1,4,4,1,0.7220698973172643,10,10,0.7,0.34754714994000274,0.9332604888222655,1.0,0.5903836027749967,1.0,0.7,0.34754714994000274,0.9332604888222655,0.30000000000000004,0.0,0.0,80,0.7875,0.6817141914403442,0.8710635049024182,1.0,0.9431276476679837,1.0,0.7875,0.6817141914403442,0.8710635049024182,0.21250000000000002,0.0,0.0,0.7
yoloworld,390414,20026,366,"The chestnut horse, which has a white blaze on its forehead and is outfitted in a halter, is positioned next to an individual donning a black shirt that features a green logo on the right side of the chest area.",1,4,4,1,0.7220698973172643,20,20,0.8,0.5633859970033317,0.9426660029499673,1.0,0.7940927857921773,1.0,0.8,0.5633859970033317,0.9426660029499673,0.19999999999999996,0.0,0.0,80,0.7875,0.6817141914403442,0.8710635049024182,1.0,0.9431276476679837,1.0,0.7875,0.6817141914403442,0.8710635049024182,0.21250000000000002,0.0,0.0,0.8
yoloworld,390414,20026,366,"The chestnut horse, which has a white blaze on its forehead and is outfitted in a halter, is positioned next to an individual donning a black shirt that features a green logo on the right side of the chest area.",1,4,4,1,0.7220698973172643,40,40,0.8,0.6435219813207653,0.9094775906000093,1.0,0.8911188393206472,1.0,0.8,0.6435219813207653,0.9094775906000093,0.19999999999999996,0.0,0.0,80,0.7875,0.6817141914403442,0.8710635049024182,1.0,0.9431276476679837,1.0,0.7875,0.6817141914403442,0.8710635049024182,0.21250000000000002,0.0,0.0,0.8
yoloworld,42463,32051,366,"The young man wearing a gray t-shirt is seated at the dining table, with a Christmas tree visible in the background to his left. He has red hair, although not visible in this image, and is positioned in front of a cake adorned with berries, surrounded by various festive cups and a plate with a slice of cake on the table.",0,0,0,0,0.0,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,42463,32051,366,"The young man wearing a gray t-shirt is seated at the dining table, with a Christmas tree visible in the background to his left. He has red hair, although not visible in this image, and is positioned in front of a cake adorned with berries, surrounded by various festive cups and a plate with a slice of cake on the table.",0,0,0,0,0.0,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,42463,32051,366,"The young man wearing a gray t-shirt is seated at the dining table, with a Christmas tree visible in the background to his left. He has red hair, although not visible in this image, and is positioned in front of a cake adorned with berries, surrounded by various festive cups and a plate with a slice of cake on the table.",0,0,0,0,0.0,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,42463,32051,366,"The young man wearing a gray t-shirt is seated at the dining table, with a Christmas tree visible in the background to his left. He has red hair, although not visible in this image, and is positioned in front of a cake adorned with berries, surrounded by various festive cups and a plate with a slice of cake on the table.",0,0,0,0,0.0,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,488033,26466,384,The green umbrella is featuring a floral pattern on the edge and in the right hand of a man in the center.,1,3,3,0,0.48374889084382017,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,488033,26466,384,The green umbrella is featuring a floral pattern on the edge and in the right hand of a man in the center.,1,3,3,0,0.48374889084382017,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,488033,26466,384,The green umbrella is featuring a floral pattern on the edge and in the right hand of a man in the center.,1,3,3,0,0.48374889084382017,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,488033,26466,384,The green umbrella is featuring a floral pattern on the edge and in the right hand of a man in the center.,1,3,3,0,0.48374889084382017,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,181009,34338,383,"The light blue backpack sits on the lap of a passenger donning a white shirt and striped trousers, next to another person who is occupied with a mobile phone.",0,1,0,0,0.12110398375206477,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,181009,34338,383,"The light blue backpack sits on the lap of a passenger donning a white shirt and striped trousers, next to another person who is occupied with a mobile phone.",0,1,0,0,0.12110398375206477,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,181009,34338,383,"The light blue backpack sits on the lap of a passenger donning a white shirt and striped trousers, next to another person who is occupied with a mobile phone.",0,1,0,0,0.12110398375206477,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,181009,34338,383,"The light blue backpack sits on the lap of a passenger donning a white shirt and striped trousers, next to another person who is occupied with a mobile phone.",0,1,0,0,0.12110398375206477,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,455117,38158,379,"The largest elephant, situated in the middle of the picture, is displaying its backside by facing away and is accompanied on either side by two smaller elephants, one of which possesses spiky brown hair on its head.",1,3,3,0,0.0,5,5,1.0,0.47817624989501856,1.0,0.4,0.05274495052631693,0.8533672003653268,0.4,0.05274495052631693,0.8533672003653268,0.0,0.6,0.0,80,1.0,0.9549359649323077,1.0,0.3,0.20257392914667277,0.412759323081376,0.3,0.20257392914667277,0.412759323081376,0.0,0.7,0.0,0.4
yoloworld,455117,38158,379,"The largest elephant, situated in the middle of the picture, is displaying its backside by facing away and is accompanied on either side by two smaller elephants, one of which possesses spiky brown hair on its head.",1,3,3,0,0.0,10,10,1.0,0.6915028921812392,1.0,0.4,0.1215522581198272,0.7376219233930549,0.4,0.1215522581198272,0.7376219233930549,0.0,0.6,0.0,80,1.0,0.9549359649323077,1.0,0.3,0.20257392914667277,0.412759323081376,0.3,0.20257392914667277,0.412759323081376,0.0,0.7,0.0,0.4
yoloworld,455117,38158,379,"The largest elephant, situated in the middle of the picture, is displaying its backside by facing away and is accompanied on either side by two smaller elephants, one of which possesses spiky brown hair on its head.",1,3,3,0,0.0,20,20,1.0,0.8315665290169146,1.0,0.35,0.15390920478454118,0.5921885345328282,0.35,0.15390920478454118,0.5921885345328282,0.0,0.65,0.0,80,1.0,0.9549359649323077,1.0,0.3,0.20257392914667277,0.412759323081376,0.3,0.20257392914667277,0.412759323081376,0.0,0.7,0.0,0.35
yoloworld,455117,38158,379,"The largest elephant, situated in the middle of the picture, is displaying its backside by facing away and is accompanied on either side by two smaller elephants, one of which possesses spiky brown hair on its head.",1,3,3,0,0.0,40,40,1.0,0.9119026971211976,1.0,0.3,0.16562720439323564,0.4653162852541233,0.3,0.16562720439323564,0.4653162852541233,0.0,0.7,0.0,80,1.0,0.9549359649323077,1.0,0.3,0.20257392914667277,0.412759323081376,0.3,0.20257392914667277,0.412759323081376,0.0,0.7,0.0,0.3
yoloworld,144906,26472,366,"The boy, dressed in a red and white baseball uniform, takes a swing with a black bat at a ball by home plate, displaying a dynamic posture as he completes the hit, sporting a matching helmet and white pants during the game.",0,0,0,0,0.0,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,144906,26472,366,"The boy, dressed in a red and white baseball uniform, takes a swing with a black bat at a ball by home plate, displaying a dynamic posture as he completes the hit, sporting a matching helmet and white pants during the game.",0,0,0,0,0.0,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,144906,26472,366,"The boy, dressed in a red and white baseball uniform, takes a swing with a black bat at a ball by home plate, displaying a dynamic posture as he completes the hit, sporting a matching helmet and white pants during the game.",0,0,0,0,0.0,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,144906,26472,366,"The boy, dressed in a red and white baseball uniform, takes a swing with a black bat at a ball by home plate, displaying a dynamic posture as he completes the hit, sporting a matching helmet and white pants during the game.",0,0,0,0,0.0,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,350500,24238,388,"The black suitcase, with a red strap ensuring its security, occupies a spot on the floor to the left, adjacent to a red suitcase.",1,9,5,0,0.0252183149539076,5,5,0.8,0.2835820638819106,0.9949492366205319,0.5,0.06758598648854298,0.932414013511457,0.4,0.05274495052631693,0.8533672003653268,0.19999999999999996,0.4,0.0,80,0.7375,0.6271491697875681,0.8295907488995917,0.559322033898305,0.42403665923970424,0.6884489975932768,0.4125,0.30352459293759415,0.5281516595747955,0.26249999999999996,0.32500000000000007,0.0,0.4
yoloworld,350500,24238,388,"The black suitcase, with a red strap ensuring its security, occupies a spot on the floor to the left, adjacent to a red suitcase.",1,9,5,0,0.0252183149539076,10,10,0.8,0.4439045376923585,0.9747892736731666,0.5,0.15701277048705797,0.842987229512942,0.4,0.1215522581198272,0.7376219233930549,0.19999999999999996,0.4,0.0,80,0.7375,0.6271491697875681,0.8295907488995917,0.559322033898305,0.42403665923970424,0.6884489975932768,0.4125,0.30352459293759415,0.5281516595747955,0.26249999999999996,0.32500000000000007,0.0,0.4
yoloworld,350500,24238,388,"The black suitcase, with a red strap ensuring its security, occupies a spot on the floor to the left, adjacent to a red suitcase.",1,9,5,0,0.0252183149539076,20,20,0.7,0.4572108177237109,0.8810684095942722,0.6428571428571429,0.3513801106159918,0.8724015701408403,0.45,0.2305778967759242,0.6847218669594515,0.30000000000000004,0.24999999999999994,5.551115123125783e-17,80,0.7375,0.6271491697875681,0.8295907488995917,0.559322033898305,0.42403665923970424,0.6884489975932768,0.4125,0.30352459293759415,0.5281516595747955,0.26249999999999996,0.32500000000000007,0.0,0.45
yoloworld,350500,24238,388,"The black suitcase, with a red strap ensuring its security, occupies a spot on the floor to the left, adjacent to a red suitcase.",1,9,5,0,0.0252183149539076,40,40,0.7,0.5346837147458767,0.8343727956067644,0.5,0.30647096153231795,0.693529038467682,0.35,0.20628249087076694,0.5168444536489906,0.30000000000000004,0.35,0.0,80,0.7375,0.6271491697875681,0.8295907488995917,0.559322033898305,0.42403665923970424,0.6884489975932768,0.4125,0.30352459293759415,0.5281516595747955,0.26249999999999996,0.32500000000000007,0.0,0.35
yoloworld,303541,45222,382,"The giraffe on the right, which has its head twisted to the right, stands alongside a fellow giraffe.",1,3,3,1,0.962631607506239,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,303541,45222,382,"The giraffe on the right, which has its head twisted to the right, stands alongside a fellow giraffe.",1,3,3,1,0.962631607506239,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,303541,45222,382,"The giraffe on the right, which has its head twisted to the right, stands alongside a fellow giraffe.",1,3,3,1,0.962631607506239,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,303541,45222,382,"The giraffe on the right, which has its head twisted to the right, stands alongside a fellow giraffe.",1,3,3,1,0.962631607506239,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,375054,18126,434,"The white bathroom sink, nestled in a countertop decorated with a selection of toiletries, sits under a spacious mirror and is accompanied by silver handles.",1,3,3,1,0.7280837805182252,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,375054,18126,434,"The white bathroom sink, nestled in a countertop decorated with a selection of toiletries, sits under a spacious mirror and is accompanied by silver handles.",1,3,3,1,0.7280837805182252,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,375054,18126,434,"The white bathroom sink, nestled in a countertop decorated with a selection of toiletries, sits under a spacious mirror and is accompanied by silver handles.",1,3,3,1,0.7280837805182252,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,375054,18126,434,"The white bathroom sink, nestled in a countertop decorated with a selection of toiletries, sits under a spacious mirror and is accompanied by silver handles.",1,3,3,1,0.7280837805182252,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,124055,38946,377,"The white sheep, which is upright on the ground with its body propped up unlike the sheep next to it that is lying down, possesses a fluffy wool coat and has its gaze forward with its eyes partially shut.",1,10,5,1,0.8060454626465944,5,5,1.0,0.47817624989501856,1.0,0.8,0.2835820638819106,0.9949492366205319,0.8,0.2835820638819106,0.9949492366205319,0.0,0.19999999999999996,0.0,80,1.0,0.9549359649323077,1.0,0.8375,0.7381631061748872,0.9105383582774708,0.8375,0.7381631061748872,0.9105383582774708,0.0,0.16249999999999998,0.0,0.8
yoloworld,124055,38946,377,"The white sheep, which is upright on the ground with its body propped up unlike the sheep next to it that is lying down, possesses a fluffy wool coat and has its gaze forward with its eyes partially shut.",1,10,5,1,0.8060454626465944,10,10,1.0,0.6915028921812392,1.0,0.9,0.5549838829718046,0.9974714214555382,0.9,0.5549838829718046,0.9974714214555382,0.0,0.09999999999999998,0.0,80,1.0,0.9549359649323077,1.0,0.8375,0.7381631061748872,0.9105383582774708,0.8375,0.7381631061748872,0.9105383582774708,0.0,0.16249999999999998,0.0,0.9
yoloworld,124055,38946,377,"The white sheep, which is upright on the ground with its body propped up unlike the sheep next to it that is lying down, possesses a fluffy wool coat and has its gaze forward with its eyes partially shut.",1,10,5,1,0.8060454626465944,20,20,1.0,0.8315665290169146,1.0,0.85,0.6210731734546859,0.9679290628145363,0.85,0.6210731734546859,0.9679290628145363,0.0,0.15000000000000002,0.0,80,1.0,0.9549359649323077,1.0,0.8375,0.7381631061748872,0.9105383582774708,0.8375,0.7381631061748872,0.9105383582774708,0.0,0.16249999999999998,0.0,0.85
yoloworld,124055,38946,377,"The white sheep, which is upright on the ground with its body propped up unlike the sheep next to it that is lying down, possesses a fluffy wool coat and has its gaze forward with its eyes partially shut.",1,10,5,1,0.8060454626465944,40,40,1.0,0.9119026971211976,1.0,0.85,0.7016473331604236,0.9428977418454741,0.85,0.7016473331604236,0.9428977418454741,0.0,0.15000000000000002,0.0,80,1.0,0.9549359649323077,1.0,0.8375,0.7381631061748872,0.9105383582774708,0.8375,0.7381631061748872,0.9105383582774708,0.0,0.16249999999999998,0.0,0.85
yoloworld,1001040942,4335,220,"A collection of ripe eggplants, distinguishable by their rich purple hue, lying on the table in front of the standing market-goer wearing a blue shirt.",1,4,4,0,0.0,5,5,0.2,0.005050763379468061,0.7164179361180893,0.0,0.0,0.975,0.0,0.0,0.5218237501049814,0.8,0.2,5.551115123125783e-17,80,0.375,0.2691931699468049,0.4903547644071125,0.9666666666666667,0.8278305443665873,0.9991564290733695,0.3625,0.25789489537161814,0.47761272126480847,0.625,0.012499999999999997,4.163336342344337e-17,0.0
yoloworld,1001040942,4335,220,"A collection of ripe eggplants, distinguishable by their rich purple hue, lying on the table in front of the standing market-goer wearing a blue shirt.",1,4,4,0,0.0,10,10,0.2,0.02521072632683339,0.5560954623076415,0.0,0.0,0.841886116991581,0.0,0.0,0.3084971078187608,0.8,0.2,5.551115123125783e-17,80,0.375,0.2691931699468049,0.4903547644071125,0.9666666666666667,0.8278305443665873,0.9991564290733695,0.3625,0.25789489537161814,0.47761272126480847,0.625,0.012499999999999997,4.163336342344337e-17,0.0
yoloworld,1001040942,4335,220,"A collection of ripe eggplants, distinguishable by their rich purple hue, lying on the table in front of the standing market-goer wearing a blue shirt.",1,4,4,0,0.0,20,20,0.25,0.08657146910143462,0.49104587170795755,0.6,0.14663279963467318,0.9472550494736831,0.15,0.032070937185463715,0.378926826545314,0.75,0.1,2.7755575615628914e-17,80,0.375,0.2691931699468049,0.4903547644071125,0.9666666666666667,0.8278305443665873,0.9991564290733695,0.3625,0.25789489537161814,0.47761272126480847,0.625,0.012499999999999997,4.163336342344337e-17,0.15
yoloworld,1001040942,4335,220,"A collection of ripe eggplants, distinguishable by their rich purple hue, lying on the table in front of the standing market-goer wearing a blue shirt.",1,4,4,0,0.0,40,40,0.35,0.20628249087076694,0.5168444536489906,0.8571428571428571,0.571870839090301,0.9822054845168084,0.3,0.16562720439323564,0.4653162852541233,0.65,0.05000000000000002,8.326672684688674e-17,80,0.375,0.2691931699468049,0.4903547644071125,0.9666666666666667,0.8278305443665873,0.9991564290733695,0.3625,0.25789489537161814,0.47761272126480847,0.625,0.012499999999999997,4.163336342344337e-17,0.3
yoloworld,353607,24115,415,"The red double-decker bus on the right, featuring a destination sign displaying ""281 Chessington,"" is parked next to a green double-decker bus.",1,5,5,1,0.9767389131107357,5,5,0.4,0.05274495052631693,0.8533672003653268,1.0,0.15811388300841903,1.0,0.4,0.05274495052631693,0.8533672003653268,0.6,0.0,0.0,80,0.3375,0.23552613798365088,0.4519056143741682,1.0,0.8722971323845676,1.0,0.3375,0.23552613798365088,0.4519056143741682,0.6625,0.0,0.0,0.4
yoloworld,353607,24115,415,"The red double-decker bus on the right, featuring a destination sign displaying ""281 Chessington,"" is parked next to a green double-decker bus.",1,5,5,1,0.9767389131107357,10,10,0.3,0.0667395111777345,0.6524528500599973,1.0,0.29240177382128674,1.0,0.3,0.0667395111777345,0.6524528500599973,0.7,0.0,0.0,80,0.3375,0.23552613798365088,0.4519056143741682,1.0,0.8722971323845676,1.0,0.3375,0.23552613798365088,0.4519056143741682,0.6625,0.0,0.0,0.3
yoloworld,353607,24115,415,"The red double-decker bus on the right, featuring a destination sign displaying ""281 Chessington,"" is parked next to a green double-decker bus.",1,5,5,1,0.9767389131107357,20,20,0.35,0.15390920478454118,0.5921885345328282,1.0,0.5903836027749967,1.0,0.35,0.15390920478454118,0.5921885345328282,0.65,0.0,0.0,80,0.3375,0.23552613798365088,0.4519056143741682,1.0,0.8722971323845676,1.0,0.3375,0.23552613798365088,0.4519056143741682,0.6625,0.0,0.0,0.35
yoloworld,353607,24115,415,"The red double-decker bus on the right, featuring a destination sign displaying ""281 Chessington,"" is parked next to a green double-decker bus.",1,5,5,1,0.9767389131107357,40,40,0.35,0.20628249087076694,0.5168444536489906,1.0,0.7683642383498835,1.0,0.35,0.20628249087076694,0.5168444536489906,0.65,0.0,0.0,80,0.3375,0.23552613798365088,0.4519056143741682,1.0,0.8722971323845676,1.0,0.3375,0.23552613798365088,0.4519056143741682,0.6625,0.0,0.0,0.35
yoloworld,1001459810,6895,1,"On the bus's exterior, there is a graphic of a person's upper body adorned with shiny attire and black sunglasses, located towards the rear end.",0,0,0,0,0.0,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,1001459810,6895,1,"On the bus's exterior, there is a graphic of a person's upper body adorned with shiny attire and black sunglasses, located towards the rear end.",0,0,0,0,0.0,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,1001459810,6895,1,"On the bus's exterior, there is a graphic of a person's upper body adorned with shiny attire and black sunglasses, located towards the rear end.",0,0,0,0,0.0,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,1001459810,6895,1,"On the bus's exterior, there is a graphic of a person's upper body adorned with shiny attire and black sunglasses, located towards the rear end.",0,0,0,0,0.0,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,1000084367,3027,259,"The jellyfish group positioned on the right of the image have a translucent orange-pink bell-shaped body with a ruffled under-edge. From the center of their bell, several elongated tentacles with a ribbed texture extend upwards.",1,4,4,1,0.984581077910566,5,5,0.2,0.005050763379468061,0.7164179361180893,1.0,0.025000000000000022,1.0,0.2,0.005050763379468061,0.7164179361180893,0.8,0.0,0.0,80,0.65,0.5352031145206642,0.7533280635274648,1.0,0.9315177912966804,1.0,0.65,0.5352031145206642,0.7533280635274648,0.35,0.0,0.0,0.2
yoloworld,1000084367,3027,259,"The jellyfish group positioned on the right of the image have a translucent orange-pink bell-shaped body with a ruffled under-edge. From the center of their bell, several elongated tentacles with a ribbed texture extend upwards.",1,4,4,1,0.984581077910566,10,10,0.4,0.1215522581198272,0.7376219233930549,1.0,0.3976353643835254,1.0,0.4,0.1215522581198272,0.7376219233930549,0.6,0.0,0.0,80,0.65,0.5352031145206642,0.7533280635274648,1.0,0.9315177912966804,1.0,0.65,0.5352031145206642,0.7533280635274648,0.35,0.0,0.0,0.4
yoloworld,1000084367,3027,259,"The jellyfish group positioned on the right of the image have a translucent orange-pink bell-shaped body with a ruffled under-edge. From the center of their bell, several elongated tentacles with a ribbed texture extend upwards.",1,4,4,1,0.984581077910566,20,20,0.5,0.27195784956079183,0.7280421504392082,1.0,0.6915028921812392,1.0,0.5,0.27195784956079183,0.7280421504392082,0.5,0.0,0.0,80,0.65,0.5352031145206642,0.7533280635274648,1.0,0.9315177912966804,1.0,0.65,0.5352031145206642,0.7533280635274648,0.35,0.0,0.0,0.5
yoloworld,1000084367,3027,259,"The jellyfish group positioned on the right of the image have a translucent orange-pink bell-shaped body with a ruffled under-edge. From the center of their bell, several elongated tentacles with a ribbed texture extend upwards.",1,4,4,1,0.984581077910566,40,40,0.55,0.38490679453401333,0.7074116499601201,1.0,0.8456274871844255,1.0,0.55,0.38490679453401333,0.7074116499601201,0.44999999999999996,0.0,0.0,80,0.65,0.5352031145206642,0.7533280635274648,1.0,0.9315177912966804,1.0,0.65,0.5352031145206642,0.7533280635274648,0.35,0.0,0.0,0.55
yoloworld,446677,29859,366,The man clad in a white shirt is holding a black goat while standing inside a fenced area at an outdoor event.,1,2,2,1,0.8750465842898844,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,446677,29859,366,The man clad in a white shirt is holding a black goat while standing inside a fenced area at an outdoor event.,1,2,2,1,0.8750465842898844,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,446677,29859,366,The man clad in a white shirt is holding a black goat while standing inside a fenced area at an outdoor event.,1,2,2,1,0.8750465842898844,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,446677,29859,366,The man clad in a white shirt is holding a black goat while standing inside a fenced area at an outdoor event.,1,2,2,1,0.8750465842898844,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,413391,30401,366,"The girl in the purple shirt is wearing sunglasses on her head, a black skirt, and black boots, standing upright in the grass next to a white soccer ball, with a wooden bench and trees in the background.",0,0,0,0,0.0,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,413391,30401,366,"The girl in the purple shirt is wearing sunglasses on her head, a black skirt, and black boots, standing upright in the grass next to a white soccer ball, with a wooden bench and trees in the background.",0,0,0,0,0.0,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,413391,30401,366,"The girl in the purple shirt is wearing sunglasses on her head, a black skirt, and black boots, standing upright in the grass next to a white soccer ball, with a wooden bench and trees in the background.",0,0,0,0,0.0,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,413391,30401,366,"The girl in the purple shirt is wearing sunglasses on her head, a black skirt, and black boots, standing upright in the grass next to a white soccer ball, with a wooden bench and trees in the background.",0,0,0,0,0.0,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,130163,20618,419,"The two-seater beige couch, resting along the wall, is accented with a striped throw pillow in shades of brown and blue.",1,19,5,0,0.0,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.9875,0.9323122155360776,0.9996835774723672,0.0,0.012499999999999956,0.0,1.0
yoloworld,130163,20618,419,"The two-seater beige couch, resting along the wall, is accented with a striped throw pillow in shades of brown and blue.",1,19,5,0,0.0,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.9875,0.9323122155360776,0.9996835774723672,0.0,0.012499999999999956,0.0,1.0
