model,image_id,ref_id,category_id,query,clean_eligible,raw_clean_candidate_count,tracked_clean_candidate_count,clean_correct,clean_best_iou,diagnostic_budget,diagnostic_probe_count,diagnostic_coverage,diagnostic_coverage_lower,diagnostic_coverage_upper,diagnostic_conditional_ranking,diagnostic_conditional_ranking_lower,diagnostic_conditional_ranking_upper,diagnostic_operational,diagnostic_operational_lower,diagnostic_operational_upper,diagnostic_coverage_risk,diagnostic_ranking_risk,diagnostic_risk_decomposition_error,reference_probe_count,reference_coverage,reference_coverage_lower,reference_coverage_upper,reference_conditional_ranking,reference_conditional_ranking_lower,reference_conditional_ranking_upper,reference_operational,reference_operational_lower,reference_operational_upper,reference_coverage_risk,reference_ranking_risk,reference_risk_decomposition_error,full_manifest_operational
owlv2,475236,27991,416,"The donut in the foreground with a shiny glaze, resting on a white plate, is partially obscuring other donuts behind it, located at the bottom right corner.",1,20,5,1,0.9062715154504387,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,475236,27991,416,"The donut in the foreground with a shiny glaze, resting on a white plate, is partially obscuring other donuts behind it, located at the bottom right corner.",1,20,5,1,0.9062715154504387,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,475236,27991,416,"The donut in the foreground with a shiny glaze, resting on a white plate, is partially obscuring other donuts behind it, located at the bottom right corner.",1,20,5,1,0.9062715154504387,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,475236,27991,416,"The donut in the foreground with a shiny glaze, resting on a white plate, is partially obscuring other donuts behind it, located at the bottom right corner.",1,20,5,1,0.9062715154504387,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,360570,19296,366,"The woman, sporting a black baseball cap, a black shirt, and purple Ugg boots, is propped up against the left side of the storefront in the image.",1,20,5,0,0.278144400832583,5,5,1.0,0.47817624989501856,1.0,0.6,0.14663279963467318,0.9472550494736831,0.6,0.14663279963467318,0.9472550494736831,0.0,0.4,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.4810126582278481,0.36713682107671286,0.5963544215537195,0.475,0.36213358167715265,0.5897721586232294,0.012499999999999956,0.5125000000000001,0.0,0.6
owlv2,360570,19296,366,"The woman, sporting a black baseball cap, a black shirt, and purple Ugg boots, is propped up against the left side of the storefront in the image.",1,20,5,0,0.278144400832583,10,10,1.0,0.6915028921812392,1.0,0.5,0.18708602844739855,0.8129139715526015,0.5,0.18708602844739855,0.8129139715526015,0.0,0.5,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.4810126582278481,0.36713682107671286,0.5963544215537195,0.475,0.36213358167715265,0.5897721586232294,0.012499999999999956,0.5125000000000001,0.0,0.5
owlv2,360570,19296,366,"The woman, sporting a black baseball cap, a black shirt, and purple Ugg boots, is propped up against the left side of the storefront in the image.",1,20,5,0,0.278144400832583,20,20,0.95,0.7512672372279723,0.9987349105020502,0.5263157894736842,0.28864324791699886,0.7555253105338039,0.5,0.27195784956079183,0.7280421504392082,0.050000000000000044,0.45,5.551115123125783e-17,80,0.9875,0.9323122155360776,0.9996835774723672,0.4810126582278481,0.36713682107671286,0.5963544215537195,0.475,0.36213358167715265,0.5897721586232294,0.012499999999999956,0.5125000000000001,0.0,0.5
owlv2,360570,19296,366,"The woman, sporting a black baseball cap, a black shirt, and purple Ugg boots, is propped up against the left side of the storefront in the image.",1,20,5,0,0.278144400832583,40,40,0.95,0.8308031360405824,0.9938863534006491,0.5526315789473685,0.38299075116428966,0.7137585009994039,0.525,0.36128013526406216,0.6848802933650138,0.050000000000000044,0.42499999999999993,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.4810126582278481,0.36713682107671286,0.5963544215537195,0.475,0.36213358167715265,0.5897721586232294,0.012499999999999956,0.5125000000000001,0.0,0.525
owlv2,54318,37651,421,"The bed situated at the rear of the room, adorned with red bedding, is positioned adjacent to the window and is dressed with two pillows.",1,20,5,0,0.3579179870699309,5,5,1.0,0.47817624989501856,1.0,0.8,0.2835820638819106,0.9949492366205319,0.8,0.2835820638819106,0.9949492366205319,0.0,0.19999999999999996,0.0,80,0.8125,0.7096721043523089,0.8910863118524706,0.676923076923077,0.5494504329002265,0.787672393060607,0.55,0.43467397909415295,0.6615136155101845,0.1875,0.26249999999999996,0.0,0.8
owlv2,54318,37651,421,"The bed situated at the rear of the room, adorned with red bedding, is positioned adjacent to the window and is dressed with two pillows.",1,20,5,0,0.3579179870699309,10,10,0.9,0.5549838829718046,0.9974714214555382,0.8888888888888888,0.517503485082663,0.9971908632534008,0.8,0.4439045376923585,0.9747892736731666,0.09999999999999998,0.10000000000000005,6.938893903907228e-17,80,0.8125,0.7096721043523089,0.8910863118524706,0.676923076923077,0.5494504329002265,0.787672393060607,0.55,0.43467397909415295,0.6615136155101845,0.1875,0.26249999999999996,0.0,0.8
owlv2,54318,37651,421,"The bed situated at the rear of the room, adorned with red bedding, is positioned adjacent to the window and is dressed with two pillows.",1,20,5,0,0.3579179870699309,20,20,0.9,0.6830172859809176,0.9876514728297052,0.8333333333333334,0.585822508605226,0.9642149168784253,0.75,0.5089541282920425,0.9134285308985653,0.09999999999999998,0.14999999999999997,5.551115123125783e-17,80,0.8125,0.7096721043523089,0.8910863118524706,0.676923076923077,0.5494504329002265,0.787672393060607,0.55,0.43467397909415295,0.6615136155101845,0.1875,0.26249999999999996,0.0,0.75
owlv2,54318,37651,421,"The bed situated at the rear of the room, adorned with red bedding, is positioned adjacent to the window and is dressed with two pillows.",1,20,5,0,0.3579179870699309,40,40,0.825,0.6722098666384142,0.9266172706479148,0.7272727272727273,0.5447615722392182,0.8670036112891851,0.6,0.4332670521932967,0.7513500134122563,0.17500000000000004,0.22499999999999998,0.0,80,0.8125,0.7096721043523089,0.8910863118524706,0.676923076923077,0.5494504329002265,0.787672393060607,0.55,0.43467397909415295,0.6615136155101845,0.1875,0.26249999999999996,0.0,0.6
owlv2,559830,43464,379,"The elephant's rear end, positioned at the image's far right, emerges partially from the photo's edge.",1,20,5,1,0.8983980800859906,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.9875,0.9323122155360776,0.9996835774723672,0.0,0.012499999999999956,0.0,1.0
owlv2,559830,43464,379,"The elephant's rear end, positioned at the image's far right, emerges partially from the photo's edge.",1,20,5,1,0.8983980800859906,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.9875,0.9323122155360776,0.9996835774723672,0.0,0.012499999999999956,0.0,1.0
owlv2,559830,43464,379,"The elephant's rear end, positioned at the image's far right, emerges partially from the photo's edge.",1,20,5,1,0.8983980800859906,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.9875,0.9323122155360776,0.9996835774723672,0.0,0.012499999999999956,0.0,1.0
owlv2,559830,43464,379,"The elephant's rear end, positioned at the image's far right, emerges partially from the photo's edge.",1,20,5,1,0.8983980800859906,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.9875,0.9323122155360776,0.9996835774723672,0.0,0.012499999999999956,0.0,1.0
owlv2,330806,38552,366,"The umpire, donned in black, assumes a crouched position behind the catcher at home plate, closely watching the baseball game.",1,20,5,1,0.861568544214061,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,0.975,0.9125928440694078,0.9969579138351904,1.0,0.9538075796719513,1.0,0.975,0.9125928440694078,0.9969579138351904,0.025000000000000022,0.0,0.0,1.0
owlv2,330806,38552,366,"The umpire, donned in black, assumes a crouched position behind the catcher at home plate, closely watching the baseball game.",1,20,5,1,0.861568544214061,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.975,0.9125928440694078,0.9969579138351904,1.0,0.9538075796719513,1.0,0.975,0.9125928440694078,0.9969579138351904,0.025000000000000022,0.0,0.0,1.0
owlv2,330806,38552,366,"The umpire, donned in black, assumes a crouched position behind the catcher at home plate, closely watching the baseball game.",1,20,5,1,0.861568544214061,20,20,0.95,0.7512672372279723,0.9987349105020502,1.0,0.8235330881930346,1.0,0.95,0.7512672372279723,0.9987349105020502,0.050000000000000044,0.0,0.0,80,0.975,0.9125928440694078,0.9969579138351904,1.0,0.9538075796719513,1.0,0.975,0.9125928440694078,0.9969579138351904,0.025000000000000022,0.0,0.0,0.95
owlv2,330806,38552,366,"The umpire, donned in black, assumes a crouched position behind the catcher at home plate, closely watching the baseball game.",1,20,5,1,0.861568544214061,40,40,0.95,0.8308031360405824,0.9938863534006491,1.0,0.9074872385841217,1.0,0.95,0.8308031360405824,0.9938863534006491,0.050000000000000044,0.0,0.0,80,0.975,0.9125928440694078,0.9969579138351904,1.0,0.9538075796719513,1.0,0.975,0.9125928440694078,0.9969579138351904,0.025000000000000022,0.0,0.0,0.95
owlv2,242213,27126,366,"The pitcher, dressed in a white uniform featuring blue highlights and the word ""Cougars"" emblazoned on the chest, is depicted in the midst of action on the baseball field, his body fully extended as he launches the ball.",1,20,5,0,0.01212326868769736,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,0.95,0.876901263556847,0.9862106060235382,1.0,0.9526212461330692,1.0,0.95,0.876901263556847,0.9862106060235382,0.050000000000000044,0.0,0.0,1.0
owlv2,242213,27126,366,"The pitcher, dressed in a white uniform featuring blue highlights and the word ""Cougars"" emblazoned on the chest, is depicted in the midst of action on the baseball field, his body fully extended as he launches the ball.",1,20,5,0,0.01212326868769736,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.95,0.876901263556847,0.9862106060235382,1.0,0.9526212461330692,1.0,0.95,0.876901263556847,0.9862106060235382,0.050000000000000044,0.0,0.0,1.0
owlv2,242213,27126,366,"The pitcher, dressed in a white uniform featuring blue highlights and the word ""Cougars"" emblazoned on the chest, is depicted in the midst of action on the baseball field, his body fully extended as he launches the ball.",1,20,5,0,0.01212326868769736,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,0.95,0.876901263556847,0.9862106060235382,1.0,0.9526212461330692,1.0,0.95,0.876901263556847,0.9862106060235382,0.050000000000000044,0.0,0.0,1.0
owlv2,242213,27126,366,"The pitcher, dressed in a white uniform featuring blue highlights and the word ""Cougars"" emblazoned on the chest, is depicted in the midst of action on the baseball field, his body fully extended as he launches the ball.",1,20,5,0,0.01212326868769736,40,40,0.975,0.8684141415172343,0.9993672550679505,1.0,0.9097488990396657,1.0,0.975,0.8684141415172343,0.9993672550679505,0.025000000000000022,0.0,0.0,80,0.95,0.876901263556847,0.9862106060235382,1.0,0.9526212461330692,1.0,0.95,0.876901263556847,0.9862106060235382,0.050000000000000044,0.0,0.0,0.975
owlv2,1002017053,967,170,"The vivid yellow fruit that has a full, kidney-like form on the center of the lower shelf, to the left of the yellow bananas.",1,20,5,0,0.0,5,5,0.8,0.2835820638819106,0.9949492366205319,0.75,0.19412044968324346,0.9936905367902902,0.6,0.14663279963467318,0.9472550494736831,0.19999999999999996,0.2,5.551115123125783e-17,80,0.875,0.7821108659305637,0.9383979034415657,0.7,0.5786660719574953,0.803773036700536,0.6125,0.4969755425018991,0.7194348668752178,0.125,0.26250000000000007,1.1102230246251565e-16,0.6
owlv2,1002017053,967,170,"The vivid yellow fruit that has a full, kidney-like form on the center of the lower shelf, to the left of the yellow bananas.",1,20,5,0,0.0,10,10,0.7,0.34754714994000274,0.9332604888222655,0.8571428571428571,0.4212768029568048,0.9963897031380994,0.6,0.2623780766069451,0.8784477418801728,0.30000000000000004,0.10000000000000003,5.551115123125783e-17,80,0.875,0.7821108659305637,0.9383979034415657,0.7,0.5786660719574953,0.803773036700536,0.6125,0.4969755425018991,0.7194348668752178,0.125,0.26250000000000007,1.1102230246251565e-16,0.6
owlv2,1002017053,967,170,"The vivid yellow fruit that has a full, kidney-like form on the center of the lower shelf, to the left of the yellow bananas.",1,20,5,0,0.0,20,20,0.8,0.5633859970033317,0.9426660029499673,0.8125,0.5435434537683883,0.9595262660940541,0.65,0.4078114654671719,0.8460907952154588,0.19999999999999996,0.15000000000000002,0.0,80,0.875,0.7821108659305637,0.9383979034415657,0.7,0.5786660719574953,0.803773036700536,0.6125,0.4969755425018991,0.7194348668752178,0.125,0.26250000000000007,1.1102230246251565e-16,0.65
owlv2,1002017053,967,170,"The vivid yellow fruit that has a full, kidney-like form on the center of the lower shelf, to the left of the yellow bananas.",1,20,5,0,0.0,40,40,0.85,0.7016473331604236,0.9428977418454741,0.7058823529411765,0.5252189396595142,0.8490163355769715,0.6,0.4332670521932967,0.7513500134122563,0.15000000000000002,0.24999999999999994,5.551115123125783e-17,80,0.875,0.7821108659305637,0.9383979034415657,0.7,0.5786660719574953,0.803773036700536,0.6125,0.4969755425018991,0.7194348668752178,0.125,0.26250000000000007,1.1102230246251565e-16,0.6
owlv2,1000967180,8297,297,A sequence of straps can be seen in the bottom left section of the picture.,1,20,5,1,0.9502384648140975,5,5,0.8,0.2835820638819106,0.9949492366205319,1.0,0.3976353643835254,1.0,0.8,0.2835820638819106,0.9949492366205319,0.19999999999999996,0.0,0.0,80,0.7625,0.6542230288597322,0.8505462481433591,0.9180327868852459,0.8189880888902016,0.972848639604444,0.7,0.587240676918624,0.7974260708533272,0.23750000000000004,0.06249999999999998,2.0816681711721685e-17,0.8
owlv2,1000967180,8297,297,A sequence of straps can be seen in the bottom left section of the picture.,1,20,5,1,0.9502384648140975,10,10,0.8,0.4439045376923585,0.9747892736731666,1.0,0.6305833524471808,1.0,0.8,0.4439045376923585,0.9747892736731666,0.19999999999999996,0.0,0.0,80,0.7625,0.6542230288597322,0.8505462481433591,0.9180327868852459,0.8189880888902016,0.972848639604444,0.7,0.587240676918624,0.7974260708533272,0.23750000000000004,0.06249999999999998,2.0816681711721685e-17,0.8
owlv2,1000967180,8297,297,A sequence of straps can be seen in the bottom left section of the picture.,1,20,5,1,0.9502384648140975,20,20,0.75,0.5089541282920425,0.9134285308985653,1.0,0.781980639089466,1.0,0.75,0.5089541282920425,0.9134285308985653,0.25,0.0,0.0,80,0.7625,0.6542230288597322,0.8505462481433591,0.9180327868852459,0.8189880888902016,0.972848639604444,0.7,0.587240676918624,0.7974260708533272,0.23750000000000004,0.06249999999999998,2.0816681711721685e-17,0.75
owlv2,1000967180,8297,297,A sequence of straps can be seen in the bottom left section of the picture.,1,20,5,1,0.9502384648140975,40,40,0.7,0.5346837147458767,0.8343727956067644,1.0,0.8765638814997362,1.0,0.7,0.5346837147458767,0.8343727956067644,0.30000000000000004,0.0,0.0,80,0.7625,0.6542230288597322,0.8505462481433591,0.9180327868852459,0.8189880888902016,0.972848639604444,0.7,0.587240676918624,0.7974260708533272,0.23750000000000004,0.06249999999999998,2.0816681711721685e-17,0.7
owlv2,321209,32243,394,"The black motor scooter parked at the curb on the right edge of the image, near a group of seated individuals.",1,20,5,1,0.7765339475087254,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,321209,32243,394,"The black motor scooter parked at the curb on the right edge of the image, near a group of seated individuals.",1,20,5,1,0.7765339475087254,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,321209,32243,394,"The black motor scooter parked at the curb on the right edge of the image, near a group of seated individuals.",1,20,5,1,0.7765339475087254,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,321209,32243,394,"The black motor scooter parked at the curb on the right edge of the image, near a group of seated individuals.",1,20,5,1,0.7765339475087254,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,188727,42082,382,"The giraffe, distinguishable by its unique brown patches outlined with white lines and its relatively smaller size, is reclining on the grass to the left of the giraffe that is standing.",1,20,5,1,0.9504286918979472,5,5,0.8,0.2835820638819106,0.9949492366205319,1.0,0.3976353643835254,1.0,0.8,0.2835820638819106,0.9949492366205319,0.19999999999999996,0.0,0.0,80,0.75,0.64063652409315,0.8401203554931442,1.0,0.9403705077138331,1.0,0.75,0.64063652409315,0.8401203554931442,0.25,0.0,0.0,0.8
owlv2,188727,42082,382,"The giraffe, distinguishable by its unique brown patches outlined with white lines and its relatively smaller size, is reclining on the grass to the left of the giraffe that is standing.",1,20,5,1,0.9504286918979472,10,10,0.8,0.4439045376923585,0.9747892736731666,1.0,0.6305833524471808,1.0,0.8,0.4439045376923585,0.9747892736731666,0.19999999999999996,0.0,0.0,80,0.75,0.64063652409315,0.8401203554931442,1.0,0.9403705077138331,1.0,0.75,0.64063652409315,0.8401203554931442,0.25,0.0,0.0,0.8
owlv2,188727,42082,382,"The giraffe, distinguishable by its unique brown patches outlined with white lines and its relatively smaller size, is reclining on the grass to the left of the giraffe that is standing.",1,20,5,1,0.9504286918979472,20,20,0.75,0.5089541282920425,0.9134285308985653,1.0,0.781980639089466,1.0,0.75,0.5089541282920425,0.9134285308985653,0.25,0.0,0.0,80,0.75,0.64063652409315,0.8401203554931442,1.0,0.9403705077138331,1.0,0.75,0.64063652409315,0.8401203554931442,0.25,0.0,0.0,0.75
owlv2,188727,42082,382,"The giraffe, distinguishable by its unique brown patches outlined with white lines and its relatively smaller size, is reclining on the grass to the left of the giraffe that is standing.",1,20,5,1,0.9504286918979472,40,40,0.7,0.5346837147458767,0.8343727956067644,1.0,0.8765638814997362,1.0,0.7,0.5346837147458767,0.8343727956067644,0.30000000000000004,0.0,0.0,80,0.75,0.64063652409315,0.8401203554931442,1.0,0.9403705077138331,1.0,0.75,0.64063652409315,0.8401203554931442,0.25,0.0,0.0,0.7
owlv2,296360,19650,366,"The woman, identifiable by her white t-shirt and green hair tie on the left side of the image, is preparing a meal in the kitchen.",1,9,5,0,0.3968090707767517,5,5,1.0,0.47817624989501856,1.0,0.8,0.2835820638819106,0.9949492366205319,0.8,0.2835820638819106,0.9949492366205319,0.0,0.19999999999999996,0.0,80,1.0,0.9549359649323077,1.0,0.7,0.587240676918624,0.7974260708533272,0.7,0.587240676918624,0.7974260708533272,0.0,0.30000000000000004,0.0,0.8
owlv2,296360,19650,366,"The woman, identifiable by her white t-shirt and green hair tie on the left side of the image, is preparing a meal in the kitchen.",1,9,5,0,0.3968090707767517,10,10,1.0,0.6915028921812392,1.0,0.7,0.34754714994000274,0.9332604888222655,0.7,0.34754714994000274,0.9332604888222655,0.0,0.30000000000000004,0.0,80,1.0,0.9549359649323077,1.0,0.7,0.587240676918624,0.7974260708533272,0.7,0.587240676918624,0.7974260708533272,0.0,0.30000000000000004,0.0,0.7
owlv2,296360,19650,366,"The woman, identifiable by her white t-shirt and green hair tie on the left side of the image, is preparing a meal in the kitchen.",1,9,5,0,0.3968090707767517,20,20,0.95,0.7512672372279723,0.9987349105020502,0.631578947368421,0.3835779233144053,0.8371141278449004,0.6,0.3605425873074897,0.8088099392746928,0.050000000000000044,0.35000000000000003,5.551115123125783e-17,80,1.0,0.9549359649323077,1.0,0.7,0.587240676918624,0.7974260708533272,0.7,0.587240676918624,0.7974260708533272,0.0,0.30000000000000004,0.0,0.6
owlv2,296360,19650,366,"The woman, identifiable by her white t-shirt and green hair tie on the left side of the image, is preparing a meal in the kitchen.",1,9,5,0,0.3968090707767517,40,40,0.975,0.8684141415172343,0.9993672550679505,0.6666666666666666,0.49782773530109037,0.8091190209536538,0.65,0.48315554635100944,0.793717509129233,0.025000000000000022,0.325,5.551115123125783e-17,80,1.0,0.9549359649323077,1.0,0.7,0.587240676918624,0.7974260708533272,0.7,0.587240676918624,0.7974260708533272,0.0,0.30000000000000004,0.0,0.65
owlv2,184224,31277,384,The object is a plaid-style umbrella being held above by a gray-haired woman wearing a dark coat and a shirt with a dog's face on it.,1,20,5,1,0.9501095910311684,5,5,1.0,0.47817624989501856,1.0,0.8,0.2835820638819106,0.9949492366205319,0.8,0.2835820638819106,0.9949492366205319,0.0,0.19999999999999996,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.6962025316455697,0.5824628867878991,0.7947103030196088,0.6875,0.5741109261435505,0.7865253688912328,0.012499999999999956,0.3,5.551115123125783e-17,0.8
owlv2,184224,31277,384,The object is a plaid-style umbrella being held above by a gray-haired woman wearing a dark coat and a shirt with a dog's face on it.,1,20,5,1,0.9501095910311684,10,10,1.0,0.6915028921812392,1.0,0.8,0.4439045376923585,0.9747892736731666,0.8,0.4439045376923585,0.9747892736731666,0.0,0.19999999999999996,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.6962025316455697,0.5824628867878991,0.7947103030196088,0.6875,0.5741109261435505,0.7865253688912328,0.012499999999999956,0.3,5.551115123125783e-17,0.8
owlv2,184224,31277,384,The object is a plaid-style umbrella being held above by a gray-haired woman wearing a dark coat and a shirt with a dog's face on it.,1,20,5,1,0.9501095910311684,20,20,1.0,0.8315665290169146,1.0,0.75,0.5089541282920425,0.9134285308985653,0.75,0.5089541282920425,0.9134285308985653,0.0,0.25,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.6962025316455697,0.5824628867878991,0.7947103030196088,0.6875,0.5741109261435505,0.7865253688912328,0.012499999999999956,0.3,5.551115123125783e-17,0.75
owlv2,184224,31277,384,The object is a plaid-style umbrella being held above by a gray-haired woman wearing a dark coat and a shirt with a dog's face on it.,1,20,5,1,0.9501095910311684,40,40,1.0,0.9119026971211976,1.0,0.85,0.7016473331604236,0.9428977418454741,0.85,0.7016473331604236,0.9428977418454741,0.0,0.15000000000000002,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.6962025316455697,0.5824628867878991,0.7947103030196088,0.6875,0.5741109261435505,0.7865253688912328,0.012499999999999956,0.3,5.551115123125783e-17,0.85
owlv2,1000081785,1591,235,"A vase containing a green plant with a unique red top is situated on the kitchen island, surrounded by numerous kitchen objects.",1,18,5,1,0.7638197344133687,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,1000081785,1591,235,"A vase containing a green plant with a unique red top is situated on the kitchen island, surrounded by numerous kitchen objects.",1,18,5,1,0.7638197344133687,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,1000081785,1591,235,"A vase containing a green plant with a unique red top is situated on the kitchen island, surrounded by numerous kitchen objects.",1,18,5,1,0.7638197344133687,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,1000081785,1591,235,"A vase containing a green plant with a unique red top is situated on the kitchen island, surrounded by numerous kitchen objects.",1,18,5,1,0.7638197344133687,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
owlv2,1000405972,546,141,"A saxophone was played by the person donning a purple patterned skirt, a white blouse, and a graduation cap.",1,20,5,0,0.0,5,5,0.4,0.05274495052631693,0.8533672003653268,0.5,0.01257911709342506,0.9874208829065749,0.2,0.005050763379468061,0.7164179361180893,0.6,0.2,5.551115123125783e-17,80,0.6625,0.5480943856258318,0.7644738620163491,0.8301886792452831,0.7019783318945976,0.9192911235331771,0.55,0.43467397909415295,0.6615136155101845,0.3375,0.11249999999999998,4.163336342344337e-17,0.2
owlv2,1000405972,546,141,"A saxophone was played by the person donning a purple patterned skirt, a white blouse, and a graduation cap.",1,20,5,0,0.0,10,10,0.5,0.18708602844739855,0.8129139715526015,0.6,0.14663279963467318,0.9472550494736831,0.3,0.0667395111777345,0.6524528500599973,0.5,0.2,5.551115123125783e-17,80,0.6625,0.5480943856258318,0.7644738620163491,0.8301886792452831,0.7019783318945976,0.9192911235331771,0.55,0.43467397909415295,0.6615136155101845,0.3375,0.11249999999999998,4.163336342344337e-17,0.3
owlv2,1000405972,546,141,"A saxophone was played by the person donning a purple patterned skirt, a white blouse, and a graduation cap.",1,20,5,0,0.0,20,20,0.65,0.4078114654671719,0.8460907952154588,0.8461538461538461,0.5455289443234423,0.9807933280174715,0.55,0.3152781330405486,0.7694221032240758,0.35,0.1,2.7755575615628914e-17,80,0.6625,0.5480943856258318,0.7644738620163491,0.8301886792452831,0.7019783318945976,0.9192911235331771,0.55,0.43467397909415295,0.6615136155101845,0.3375,0.11249999999999998,4.163336342344337e-17,0.55
owlv2,1000405972,546,141,"A saxophone was played by the person donning a purple patterned skirt, a white blouse, and a graduation cap.",1,20,5,0,0.0,40,40,0.7,0.5346837147458767,0.8343727956067644,0.8571428571428571,0.6733473306842048,0.9596643692029087,0.6,0.4332670521932967,0.7513500134122563,0.30000000000000004,0.10000000000000003,5.551115123125783e-17,80,0.6625,0.5480943856258318,0.7644738620163491,0.8301886792452831,0.7019783318945976,0.9192911235331771,0.55,0.43467397909415295,0.6615136155101845,0.3375,0.11249999999999998,4.163336342344337e-17,0.6
